text_id,project,match_text,numeric_value,context
P238503,saao_saa17,10,10,"..],"" Marduk-šarru-uṣur was appoi[nted ...]. Having [...ed] 10 shekels of gold [...], he is going back and forth [...] the"
P238510,saao_saa17,One,,"e town ... and [...] of Zeriya, the [...] their side [...] [One of] the cohort comman[ders ...] should inquire (and) re[por"
P238645,saao_saa17,one,,"y lord, [d]o [se]rvice to the king and to [my lord], and be one who blesses [the king] and my lord before Bel, N[abû and] Z"
P238645,saao_saa17,one,,"of the king! [On the contrary], may [the king] count me [as one o]f his servants, may [the mark of] the kings' [servitude]"
P238645,saao_saa17,one,,"[ted in the eyes of] my fellow Babylonians! May I see [just one s]ign from the king, and may we get confide[nt through it]!"
P238647,saao_saa17,one,,) With difficulty I [......] do not sa[y ...] of my lord is one who knows [...] like one who does not know [...] in Babylon
P238647,saao_saa17,one,,..] do not sa[y ...] of my lord is one who knows [...] like one who does not know [...] in Babylon [...] any news [...] of
P238648,saao_saa17,8,8,"the people is good. The king, our lord, can be glad. On the 8th of Kislev (IX), on the eve of the 9th day, a messenger of"
P238648,saao_saa17,9,9,", can be glad. On the 8th of Kislev (IX), on the eve of the 9th day, a messenger of Šamaš-belu-uṣur, the legate of Der, a"
P238648,saao_saa17,one,,"were many, and they were brought out and worked on it like one farmer. But now the people of the country are few and (...)"
P238656,saao_saa17,one,,ibni] [...] said to you [...] (Break) (SPACER) [...] within one [...] [...] word [...] [...] my [......] [...] and let[ters
P238660,saao_saa17,three,,"vizier, my lord, that before [...] brought peace to me, for three years [...] I was mute and [did not write] to the king, my"
P238667,saao_saa17,188,188,"ing the men of whom [the king, my lord], wrote to me, [...] 188 men, among them 53 [dependents], 20 oxen, 24 donkeys, [x] s"
P238667,saao_saa17,53,53,"[the king, my lord], wrote to me, [...] 188 men, among them 53 [dependents], 20 oxen, 24 donkeys, [x] sheep, [x mi]nas of"
P238667,saao_saa17,20,20,"d], wrote to me, [...] 188 men, among them 53 [dependents], 20 oxen, 24 donkeys, [x] sheep, [x mi]nas of gold (Break) [..."
P238667,saao_saa17,24,24,"to me, [...] 188 men, among them 53 [dependents], 20 oxen, 24 donkeys, [x] sheep, [x mi]nas of gold (Break) [...] your ho"
P238713,saao_saa17,one,,"hey covered the temple wall with arrows"" — My soldiers gave one another the following orders: ""Nobody may wound anybody, an"
P238713,saao_saa17,one,,"ay not call up anybody!"" Did they not give (such) orders to one another for fear of the name of God (lit., 'gods')? Why sho"
P238713,saao_saa17,quarter,,"rd for me, saying, 'Verily you did not get in touch with my quarter ... fr[om ...], your men [...] are reliable.'"" Be it (somet"
P238715,saao_saa17,one,,"(then) write to the king, our lord. We have (already) sent one message to the king, our lord, from [GN] in Hindaru through"
P238726,saao_saa17,one,,"best quality beer is good. The door of the god of the dead one has been put up. The plating is ready, and all the Babyloni"
P238726,saao_saa17,4,4,"p. The plating is ready, and all the Babylonians who on the 4th day went up to Esaggil and saw the door, blessed the king"
P238726,saao_saa17,one,,"... f]or a prebend [...] before [...] [... re]treated, some[one] [... Na]bû-zera-uṣur from [...] have advised me [on the ba"
P238839,saao_saa17,One,,"n]g sent [the ...] and the prefects, we [rejoiced] greatly. One by one we ma[de] Nabû and Na[n]aya [go out] at the name of"
P238839,saao_saa17,one,,"t [the ...] and the prefects, we [rejoiced] greatly. One by one we ma[de] Nabû and Na[n]aya [go out] at the name of the kin"
P239020,saao_saa17,two,,"should I have changed my mind? The king, my lord, [...] my two sons hither [...] [of whom] I spoke to the king, my lord, ["
P239023,saao_saa17,five,,"got well [...]."" [Has ...] of Assyria become different? For five years [...] [...] we set [our eyes] upon the king [...] [.."
P239180,saao_saa17,"1,000",1000,"all not [...] [Perhaps the king], my lord, will say: ""[...] 1,000 of yo[ur] men [...]"" [...] man[y ...] [...] of the king, my"
P239415,saao_saa17,2,2,[...] I arrested and gave [...] to the [...] official [...] 2 dependents [...] [...] his [know]ledge early in the morning
P239449,saao_saa17,3,3,"king, m]y [lord! S]ay to the ki[ng, my lord]: [x] men with 3 ho[rses] have [...]ed [...]. [Th]ey are [...] m[en of] Mero"
P239449,saao_saa17,24,24,]. [Th]ey are [...] m[en of] Merodach-Bal[adan ...]. On the 24[th] day [...] (Rest destroyed) (SPACER)
P239468,saao_saa17,"1,000",1000,"under [ ...] As to what the king, my lord, [wrote]: ""[...] 1,000 peop[le ... which] you sent here [...] [...] ... [...] [..."
P240133,saao_saa17,one,,"the king, my lord: The Borsippeans who rebelled have killed one other, and we remain in the guard where the king, our lord,"
P240182,saao_saa17,one,,", should not] trust them. [He and the Babylo]nians [are] of one ac[cord]. (Break) (SPACER) [...] they will plunder [...] [."
P240255,saao_saa17,one,,"d [Marduk] bless my lord! Say to the vizier, [my] lord: [No one] is able to intercede [for me] as my lord. By Bel and Nabû,"
P240261,saao_saa17,1,1,"for the attainme[nt of his] trium[ph]. (Break) (SPACER) The 1st day [... is the ... of] Nergal, the mighty lord [...], th"
P240261,saao_saa17,one,,"he ... of] Nergal, the mighty lord [...], the able, perfect one, who [...]. I [utter] prayers of benediction [to him] daily"
P240284,saao_saa17,two,,"I am herewith sending to the king, my lord, Nabû-ereš, his two sons, his two daughters, his two maids [...] (and) the peop"
P240284,saao_saa17,two,,"sending to the king, my lord, Nabû-ereš, his two sons, his two daughters, his two maids [...] (and) the people of Nabû-ere"
P240284,saao_saa17,two,,"g, my lord, Nabû-ereš, his two sons, his two daughters, his two maids [...] (and) the people of Nabû-ereš."
P240311,saao_saa17,five,,"s the king, my lord! Say to the king, my lord: For the past five months I have been waiting for news from the king, my lord."
P240311,saao_saa17,4,4,"my lord, [...], and the king will hear [...]. [T]hese past 4 years, ever since I have [guarded] the king's garrison, why"
P240360,saao_saa17,one,,"d, [...] and if it is agreeable to [the king, my lord], let one of the king's eunuchs make [him] attain [...]. May the kin["
P396013,saao_saa17,20,20,"lord. May [Uru]k and Eanna bless [my lo]rd! [Now] there are 20 defectors [wh]o have gone over to the side of the vizier, ["
P236868,saao_saa18,one,,"e to me, saying: ""Send (them) [t]o Babylon!"" — I have given one seal to Mušezib-Marduk. The seal of Šuma-iddin, the prelate"
P236908,saao_saa18,fifty,,"en for translation) When they came [to] me and dragged away fifty (stone) st[eps], they kept cutting off their foliage until"
P236908,saao_saa18,two,,"gain. Now when they came (again), they carried off as booty two 'third-men' of the king. I do know that you ordered the sor"
P236908,saao_saa18,third,,"Now when they came (again), they carried off as booty two 'third-men' of the king. I do know that you ordered the sortie and"
P236909,saao_saa18,one,,"hen they heard about the [tre]aty of rebellion which [...], one o[f them] ap[pealed] to the king before .... Nabû-šuma-išku"
P236909,saao_saa18,1,1,"ealed] to the king before .... Nabû-šuma-iškun and Ṣi[llaya]1 came and ques[tioned him]: ""[What] is your appeal to the ki"
P236909,saao_saa18,1,1,"ing ab[out]?"" He (answered): ""It is about Arda-[Mullissi]."" 1 Or ‘Ṣil-[DN]’. Th[ey covered] his face with his cloak and m"
P236909,saao_saa18,four,,"ted him, th[ey] kil[led] hi[m] and his brothers. When [...] four men — Ṣuhru, Ṭabiya, N[N, and NN] — [told it to] Nabû-aha-e"
P236912,saao_saa18,seven,,"king, my lord, (then) I do not know what my crime is. These seven years I have been held in durance vile. Without the king, t"
P236962,saao_saa18,4,4,"ecise [orders]. When I previous[ly reported to] him, on the 4th of Ab (V), S[a]siya and Bel-eṭir [were k]eeping wa[tch on"
P236962,saao_saa18,four,,"the [...s wh]om they saw, [have] no[t ...]. [During] these four days, they have [b]rought up Na[...] to t[hem ...] (Break)"
P236962,saao_saa18,twenty,,they have [b]rought up Na[...] to t[hem ...] (Break) [...] twenty chariot[s ...]. The king should ask [w]hy [......]. [May Be
P236983,saao_saa18,four,,"eunuch who brought the (king's) seal(ed letter) to me. The four [...] whom/which the king, my lord, [...] (Break) [...] the"
P237046,saao_saa18,Five,,"[s] to [our] watc[h]. The territory before us is extensive. Five stages of territory square, forty length units, is the stre"
P237046,saao_saa18,forty,,"ry before us is extensive. Five stages of territory square, forty length units, is the stretch of a watch for cavalry with ar"
P237046,saao_saa18,1,1,"co[me] to Nippur?"" The gods of the king (are) on our faces:1 up to now h[e] has not been se[en] in o[ur] territory (or)"
P237046,saao_saa18,1,1,"(or) in our watch, and we have not he[ard] anything of him. 1 The gods of the king may be being adjured. Now then we are"
P237109,saao_saa18,two,,"For two days [...], bread (and) shallots were (to be) given to the"
P237109,saao_saa18,17,17,"ad (and) shallots were (to be) given to the deaf. Until the 17th day, no bread had come in. On the 17th day, one 'litre' o"
P237109,saao_saa18,17,17,"the deaf. Until the 17th day, no bread had come in. On the 17th day, one 'litre' of ... After my (appeal), when they show"
P237109,saao_saa18,one,,"Until the 17th day, no bread had come in. On the 17th day, one 'litre' of ... After my (appeal), when they showed him the"
P237109,saao_saa18,21,21,"d was (to be) given from the prefect to the deaf. Until the 21st day, no bread had come in. On the 21st day, when the over"
P237109,saao_saa18,21,21,"the deaf. Until the 21st day, no bread had come in. On the 21st day, when the overseer of the household made public the a"
P237109,saao_saa18,five,,"er of the household made public the appeal to the king, for five minas of gold of (mine) at the disposal of Iqišaya, whose g"
P237109,saao_saa18,half,,"hose giving out ... I had settled and promised him, he gave half a 'litre' of bread. To each of his deaf ones, he gave one '"
P237109,saao_saa18,one,,"half a 'litre' of bread. To each of his deaf ones, he gave one 'litre' of bread (and) plants. He said to them as follows:"
P237109,saao_saa18,One,,sh off my breath and ... me! You have [...] deadly silence. One ram (is) hunger. Emuq-Bel-išpura is a [...]; he guarded the
P237177,saao_saa18,hundred,,"thers, and they meet the needs of the ki[ng]. (There are) a hundred, (nay,) a thousand (rites) which, as far as I am concerned,"
P237177,saao_saa18,thousand,,"et the needs of the ki[ng]. (There are) a hundred, (nay,) a thousand (rites) which, as far as I am concerned, would be suitable"
P237177,saao_saa18,three,,"e this attitude towards us? The king should establish these three [......] an enemy [......] the kings, [your] fathers [....."
P237183,saao_saa18,one,,"ote to the šandabakku, saying: ""We will help ourselves from one thousand (kor of) barley,"" he refused, (although) he has ha"
P237183,saao_saa18,thousand,,"to the šandabakku, saying: ""We will help ourselves from one thousand (kor of) barley,"" he refused, (although) he has harvested a"
P237183,saao_saa18,one,,"ord, was appointed in Nippur, I did not every year bring in one thousand (kor of) barley and deliver them to the servants ["
P237183,saao_saa18,thousand,,"was appointed in Nippur, I did not every year bring in one thousand (kor of) barley and deliver them to the servants [of the ki"
P237245,saao_saa18,one,,"ur messen[g]er before I enter Borsippa, let my brother send one jar of the same wine [that] you drink. (SPACER)"
P237253,saao_saa18,one,,"soon as Nabû-ušallim reached the Targibateans, he captured one of our men who g[u]ard the outpost in Nahal and sent him to"
P237256,saao_saa18,one,,"Babylon, the king of Babylon sent to Natnu as an extra gift one hundred Biratians and five Assyrians, who had been taken pr"
P237256,saao_saa18,hundred,,"lon, the king of Babylon sent to Natnu as an extra gift one hundred Biratians and five Assyrians, who had been taken prisoner i"
P237256,saao_saa18,five,,"on sent to Natnu as an extra gift one hundred Biratians and five Assyrians, who had been taken prisoner in Cutha, servants o"
P237258,saao_saa18,three,,"e plotting in their hearts, having not come for (all) these three years for an audience with the king, their lord? I have hea"
P237258,saao_saa18,one,,"ence with the king, their lord? I have heard that they have one resolve and one intention, and they do [n]ot do anything se"
P237258,saao_saa18,one,,"ng, their lord? I have heard that they have one resolve and one intention, and they do [n]ot do anything separately. Whatev"
P237263,saao_saa18,105,105,"our [lor]d, knows that the town [...] was destroyed. These 105 men [whom the king], our lord, gathered and settled [there]"
P237263,saao_saa18,five,,"..] by force, and has not spoken with [...] for (all) these five years. As for me, ever since the da[y that the king], my lo"
P237263,saao_saa18,ten,,"essengers are holding us, saying: ""I am to receive from you ten talents of silver."" This town is a new construction; the ki"
P237272,saao_saa18,1,1,"the seal(ed storehouse) of Humhum, which Kitrušu had sealed1 with the signet ring of Esarhaddon, [and] sent one talent t"
P237272,saao_saa18,one,,"had sealed1 with the signet ring of Esarhaddon, [and] sent one talent twenty minas of gold (and) one talent of gold alloy"
P237272,saao_saa18,twenty,,"1 with the signet ring of Esarhaddon, [and] sent one talent twenty minas of gold (and) one talent of gold alloy to the king of"
P237272,saao_saa18,one,,"sarhaddon, [and] sent one talent twenty minas of gold (and) one talent of gold alloy to the king of Babylon with the messen"
P237272,saao_saa18,1,1,"nt of gold alloy to the king of Babylon with the messenger. 1 Or ‘which he was summoning to his aid’. Nabû-ušabši, the ha"
P237272,saao_saa18,two,,d sends the news of the palace to Kudurru. He has taken his two sons (and) thirty men under their control and gone to the k
P237272,saao_saa18,thirty,,s of the palace to Kudurru. He has taken his two sons (and) thirty men under their control and gone to the king of Babylon. Ma
P237282,saao_saa18,one,,"(SPACER) When [... r]eleased [the ...s of ...]-ibni [...], one man from among them [...; ...] are fle[eing] to Elam. [Afra"
P237327,saao_saa18,one,,From this very fact the king should re[cognise] that I (am) one who does [...] in the king's presence. And if [...] [...] n
P237328,saao_saa18,two,,"[...] in your houses."" We have dispatched [x] o[x]en (and) two sheep to [them], but the magnate[s] do [no]t comply; they a"
P237368,saao_saa18,one,,and] Nabû-na'id into iron shackles.' (Break) (SPACER) [...] one [...] [...] sealed document [...] [...] quickly forces [...
P237451,saao_saa18,one,,"m Marad, a land under the king's authority, (thus) removing one cohort [from the hands of the ki]ng, my lord, (and) has sto"
